id,date,actor,period
6201,2021-03-11,더불어민주당,second
6201,2021-03-11,김태년,second
6208,2021-03-11,청와대,second
6213,2021-03-11,더불어민주당,second
6215,2021-03-11,더불어민주당,second
6217,2021-03-11,더불어민주당,second
6223,2021-03-11,더불어민주당,second
6228,2021-03-11,참여연대,second
6236,2021-03-12,김태년,second
6236,2021-03-12,더불어민주당,second
6236,2021-03-12,김태년,second
6237,2021-03-12,국민의힘,second
6237,2021-03-12,더불어민주당,second
6240,2021-03-12,국민의힘,second
6242,2021-03-12,더불어민주당,second
6242,2021-03-12,김태년,second
6242,2021-03-12,국민의힘,second
6243,2021-03-12,더불어민주당,second
6244,2021-03-12,국민의힘,second
6244,2021-03-12,더불어민주당,second
6262,2021-03-12,더불어민주당,second
6262,2021-03-12,김태년,second
6262,2021-03-12,더불어민주당,second
6263,2021-03-12,더불어민주당,second
6264,2021-03-12,국민의힘,second
6265,2021-03-12,더불어민주당,second
6265,2021-03-12,김태년,second
6266,2021-03-12,박영선,second
6266,2021-03-12,더불어민주당,second
6266,2021-03-12,김태년,second
6268,2021-03-12,더불어민주당,second
6270,2021-03-12,더불어민주당,second
6272,2021-03-12,국민의힘,second
6274,2021-03-12,청와대,second
6275,2021-03-12,국민의힘,second
6276,2021-03-12,주호영,second
6276,2021-03-12,국민의힘,second
6278,2021-03-12,국민의힘,second
6278,2021-03-12,더불어민주당,second
6278,2021-03-12,더불어민주당,second
6279,2021-03-12,주호영,second
6280,2021-03-12,더불어민주당,second
6280,2021-03-12,더불어민주당,second
6281,2021-03-12,정의당,second
6282,2021-03-12,정의당,second
6282,2021-03-12,박영선,second
6282,2021-03-12,더불어민주당,second
6282,2021-03-12,박영선,second
6284,2021-03-12,정의당,second
6294,2021-03-13,문재인,second
6296,2021-03-13,더불어민주당,second
6296,2021-03-13,김태년,second
6296,2021-03-13,박영선,second
6296,2021-03-13,주호영,second
6297,2021-03-13,국민의힘,second
6299,2021-03-13,국민의힘,second
6299,2021-03-13,오세훈,second
6300,2021-03-13,더불어민주당,second
6300,2021-03-13,더불어민주당,second
6302,2021-03-13,문재인,second
6303,2021-03-13,더불어민주당,second
6304,2021-03-13,더불어민주당,second
6304,2021-03-13,법무부,second
6313,2021-03-14,이낙연,second
6315,2021-03-15,정세균,second
6316,2021-03-15,국토교통부,second
6317,2021-03-15,정세균,second
6327,2021-03-15,정세균,second
6328,2021-03-15,국토교통부,second
6332,2021-03-15,참여연대,second
6337,2021-03-15,국토교통부,second
6337,2021-03-15,정세균,second
6341,2021-03-15,국민의힘,second
6341,2021-03-15,문재인,second
6345,2021-03-15,더불어민주당,second
6346,2021-03-15,국토교통부,second
6347,2021-03-15,더불어민주당,second
6352,2021-03-15,더불어민주당,second
6353,2021-03-15,청와대,second
6355,2021-03-15,더불어민주당,second
6358,2021-03-15,참여연대,second
6358,2021-03-15,김태년,second
6360,2021-03-15,박영선,second
6360,2021-03-15,국민의힘,second
6360,2021-03-15,국민의당,second
6361,2021-03-15,더불어민주당,second
6364,2021-03-15,이낙연,second
6390,2021-03-15,문재인,second
6392,2021-03-16,이낙연,second
6392,2021-03-16,문재인,second
6393,2021-03-16,더불어민주당,second
6395,2021-03-16,문재인,second
6395,2021-03-16,청와대,second
6396,2021-03-16,문재인,second
6400,2021-03-16,청와대,second
6405,2021-03-16,문재인,second
6405,2021-03-16,청와대,second
6409,2021-03-16,문재인,second
6410,2021-03-16,박근혜,second
6410,2021-03-16,박근혜,second
6410,2021-03-16,이명박,second
6410,2021-03-16,이명박,second
6419,2021-03-16,국민권익위원회,second
6422,2021-03-16,법안심사소위원회,second
6424,2021-03-16,국민권익위원회,second
6425,2021-03-16,국민권익위원회,second
6426,2021-03-16,전현희,second
6426,2021-03-16,국민권익위원회,second
6427,2021-03-16,국제투명성기구,second
6429,2021-03-16,국민권익위원회,second
6431,2021-03-16,문재인,second
6431,2021-03-16,청와대,second
6432,2021-03-16,문재인,second
6436,2021-03-16,청와대,second
6446,2021-03-16,정의당,second
6455,2021-03-16,문재인,second
6456,2021-03-16,참여연대,second
6457,2021-03-16,청와대,second
6464,2021-03-16,문재인,second
6464,2021-03-16,청와대,second
6465,2021-03-16,문재인,second
6470,2021-03-16,주호영,second
6470,2021-03-16,국민의힘,second
6470,2021-03-16,더불어민주당,second
6471,2021-03-16,김태년,second
6471,2021-03-16,더불어민주당,second
6491,2021-03-16,정무위원회,second
6491,2021-03-16,정무위원회,second
6492,2021-03-16,국민의힘,second
6493,2021-03-16,정무위원회,second
6493,2021-03-16,정무위원회,second
6493,2021-03-16,국민의힘,second
6500,2021-03-17,국민의힘,second
6500,2021-03-17,주호영,second
6500,2021-03-17,청와대,second
6501,2021-03-17,주호영,second
6501,2021-03-17,문재인,second
6503,2021-03-17,국민의힘,second
6505,2021-03-17,청와대,second
6507,2021-03-17,더불어민주당,second
6508,2021-03-17,더불어민주당,second
6508,2021-03-17,김태년,second
6509,2021-03-17,청와대,second
6511,2021-03-17,국민의힘,second
6512,2021-03-17,더불어민주당,second
6513,2021-03-17,더불어민주당,second
6513,2021-03-17,이낙연,second
6516,2021-03-17,문재인,second
6518,2021-03-17,청와대,second
6522,2021-03-17,청와대,second
6529,2021-03-17,국민의힘,second
6543,2021-03-17,이명박,second
6543,2021-03-17,이명박,second
6543,2021-03-17,박근혜,second
6543,2021-03-17,박근혜,second
6543,2021-03-17,문재인,second
6582,2021-03-17,문재인,second
6589,2021-03-17,청와대,second
6595,2021-03-17,더불어민주당,second
6596,2021-03-17,국민의힘,second
6597,2021-03-17,더불어민주당,second
6600,2021-03-17,더불어민주당,second
6600,2021-03-17,국민의힘,second
6601,2021-03-17,더불어민주당,second
6601,2021-03-17,국민의힘,second
6602,2021-03-17,국민의힘,second
6602,2021-03-17,더불어민주당,second
6603,2021-03-17,국민의힘,second
6622,2021-03-17,문재인,second
6622,2021-03-17,청와대,second
6624,2021-03-17,문재인,second
6628,2021-03-17,청와대,second
6637,2021-03-17,정의당,second
6646,2021-03-17,더불어민주당,second
6647,2021-03-17,국민권익위원회,second
6652,2021-03-17,국민권익위원회,second
6653,2021-03-17,국민권익위원회,second
6655,2021-03-17,국민권익위원회,second
6657,2021-03-17,오세훈,second
6661,2021-03-17,더불어민주당,second
6661,2021-03-17,정무위원회,second
6661,2021-03-17,정무위원회,second
6664,2021-03-17,참여연대,second
6665,2021-03-17,국민의힘,second
6665,2021-03-17,오세훈,second
6667,2021-03-17,더불어민주당,second
6668,2021-03-17,국민의힘,second
6668,2021-03-17,성일종,second
6677,2021-03-17,참여연대,second
6683,2021-03-17,정무위원회,second
6683,2021-03-17,정무위원회,second
6683,2021-03-17,법안심사소위원회,second
6684,2021-03-17,정무위원회,second
6684,2021-03-17,정무위원회,second
6686,2021-03-18,문재인,second
6694,2021-03-18,행정안전부,second
6699,2021-03-18,이명박,second
6699,2021-03-18,이명박,second
6699,2021-03-18,박근혜,second
6699,2021-03-18,박근혜,second
6708,2021-03-18,국토교통부,second
6730,2021-03-18,국민권익위원회,second
6732,2021-03-18,국민권익위원회,second
6738,2021-03-18,국민권익위원회,second
6742,2021-03-18,문재인,second
6742,2021-03-18,국토교통부,second
6745,2021-03-21,참여연대,second
6755,2021-03-21,문재인,second
6755,2021-03-21,더불어민주당,second
6757,2021-03-21,문재인,second
6757,2021-03-21,더불어민주당,second
6759,2021-03-21,더불어민주당,second
6760,2021-03-21,오세훈,second
6760,2021-03-21,국민의힘,second
6765,2021-03-22,더불어민주당,second
6767,2021-03-22,더불어민주당,second
6768,2021-03-22,더불어민주당,second
6770,2021-03-22,더불어민주당,second
6787,2021-03-22,청와대,second
6789,2021-03-22,문재인,second
6800,2021-03-22,문재인,second
6800,2021-03-22,청와대,second
6801,2021-03-22,문재인,second
6812,2021-03-22,박근혜,second
6812,2021-03-22,박근혜,second
6817,2021-03-22,문재인,second
6820,2021-03-22,박근혜,second
6820,2021-03-22,박근혜,second
6825,2021-03-22,청와대,second
6825,2021-03-22,검찰총장,second
6833,2021-03-23,참여연대,second
6834,2021-03-23,참여연대,second
6863,2021-03-24,이낙연,second
6863,2021-03-24,이낙연,second
6863,2021-03-24,더불어민주당,second
6863,2021-03-24,김태년,second
6871,2021-03-24,더불어민주당,second
6872,2021-03-24,국민의힘,second
6874,2021-03-24,정무위원회,second
6874,2021-03-24,정무위원회,second
6899,2021-03-24,국토교통부,second
6905,2021-03-25,청와대,second
6908,2021-03-25,더불어민주당,second
6918,2021-03-25,부동산거래분석원,second
6923,2021-03-25,더불어민주당,second
6923,2021-03-25,김병욱,second
6924,2021-03-25,더불어민주당,second
6924,2021-03-25,문재인,second
6928,2021-03-25,박덕흠,second
6929,2021-03-25,국민의힘,second
6929,2021-03-25,더불어민주당,second
6931,2021-03-25,더불어민주당,second
6932,2021-03-25,국민의힘,second
6937,2021-03-26,정무위원회,second
6937,2021-03-26,정무위원회,second
6937,2021-03-26,법안심사소위원회,second
6938,2021-03-26,국민의힘,second
6938,2021-03-26,더불어민주당,second
6939,2021-03-26,더불어민주당,second
6950,2021-03-28,정세균,second
6950,2021-03-28,더불어민주당,second
6950,2021-03-28,김태년,second
6950,2021-03-28,홍남기,second
6950,2021-03-28,경제부총리,second
6950,2021-03-28,국토교통부,second
6951,2021-03-28,더불어민주당,second
6954,2021-03-28,더불어민주당,second
6955,2021-03-28,최인호,second
6955,2021-03-28,더불어민주당,second
6958,2021-03-28,더불어민주당,second
6958,2021-03-28,김태년,second
6959,2021-03-28,정세균,second
6959,2021-03-28,문재인,second
6962,2021-03-28,정세균,second
6962,2021-03-28,더불어민주당,second
6962,2021-03-28,김태년,second
6962,2021-03-28,홍남기,second
6962,2021-03-28,경제부총리,second
6962,2021-03-28,국토교통부,second
6963,2021-03-28,더불어민주당,second
6963,2021-03-28,청와대,second
6967,2021-03-28,이낙연,second
6967,2021-03-28,더불어민주당,second
6967,2021-03-28,이낙연,second
6967,2021-03-28,국민의힘,second
6968,2021-03-28,더불어민주당,second
6972,2021-03-28,이낙연,second
6972,2021-03-28,문재인,second
6977,2021-03-28,국민의힘,second
6979,2021-03-28,국민의힘,second
6980,2021-03-28,문재인,second
6985,2021-03-28,김태년,second
6985,2021-03-28,더불어민주당,second
6986,2021-03-28,더불어민주당,second
6986,2021-03-28,청와대,second
6989,2021-03-28,문재인,second
6989,2021-03-28,반부패정책협의회,second
6990,2021-03-28,김태년,second
6990,2021-03-28,더불어민주당,second
6992,2021-03-28,국민권익위원회,second
6995,2021-03-28,최인호,second
6995,2021-03-28,더불어민주당,second
7003,2021-03-28,더불어민주당,second
7005,2021-03-28,더불어민주당,second
7005,2021-03-28,이낙연,second
7010,2021-03-28,부동산거래분석원,second
7012,2021-03-28,더불어민주당,second
7017,2021-03-28,반부패정책협의회,second
7020,2021-03-28,홍남기,second
7020,2021-03-28,경제부총리,second
7020,2021-03-28,정세균,second
7020,2021-03-28,더불어민주당,second
7020,2021-03-28,김태년,second
7023,2021-03-28,더불어민주당,second
7027,2021-03-28,정세균,second
7027,2021-03-28,김태년,second
7027,2021-03-28,더불어민주당,second
7027,2021-03-28,홍남기,second
7028,2021-03-28,더불어민주당,second
7032,2021-03-29,정세균,second
7034,2021-03-29,더불어민주당,second
7034,2021-03-29,김태년,second
7036,2021-03-29,더불어민주당,second
7036,2021-03-29,최인호,second
7037,2021-03-29,국민의힘,second
7038,2021-03-29,부동산거래분석원,second
7038,2021-03-29,문재인,second
7038,2021-03-29,반부패정책협의회,second
7040,2021-03-29,더불어민주당,second
7040,2021-03-29,김태년,second
7041,2021-03-29,홍남기,second
7041,2021-03-29,경제부총리,second
7041,2021-03-29,정세균,second
7041,2021-03-29,국토교통부,second
7042,2021-03-29,더불어민주당,second
7042,2021-03-29,청와대,second
7049,2021-03-29,더불어민주당,second
7049,2021-03-29,김태년,second
7053,2021-03-29,청와대,second
7053,2021-03-29,반부패정책협의회,second
7068,2021-03-29,법안심사소위원회,second
7070,2021-03-29,더불어민주당,second
7076,2021-03-29,청와대,second
7076,2021-03-29,반부패정책협의회,second
7088,2021-03-29,더불어민주당,second
7104,2021-03-29,청와대,second
7111,2021-03-29,홍남기,second
7111,2021-03-29,경제부총리,second
7111,2021-03-29,반부패정책협의회,second
7116,2021-03-29,홍남기,second
7131,2021-03-29,전현희,second
7141,2021-03-29,문재인,second
7141,2021-03-29,청와대,second
7141,2021-03-29,반부패정책협의회,second
7153,2021-03-29,부동산거래분석원,second
7160,2021-03-30,반부패정책협의회,second
7160,2021-03-30,문재인,second
7160,2021-03-30,청와대,second
7160,2021-03-30,반부패정책협의회,second
7162,2021-03-30,청와대,second
7162,2021-03-30,반부패정책협의회,second
7166,2021-03-30,정세균,second
7166,2021-03-30,홍남기,second
7166,2021-03-30,검찰총장,second
7171,2021-03-30,부동산거래분석원,second
7176,2021-03-30,청와대,second
7176,2021-03-30,반부패정책협의회,second
7177,2021-03-30,문재인,second
7177,2021-03-30,청와대,second
7177,2021-03-30,반부패정책협의회,second
7180,2021-03-30,청와대,second
7181,2021-03-30,청와대,second
7183,2021-03-30,더불어민주당,second
7188,2021-03-30,청와대,second
7216,2021-03-30,부동산거래분석원,second
7253,2021-03-31,참여연대,second
7259,2021-03-31,더불어민주당,second
7260,2021-03-31,국민의힘,second
7263,2021-03-31,법안심사소위원회,second
7323,2021-03-31,국민의힘,second
7323,2021-03-31,성일종,second
7324,2021-03-31,더불어민주당,second
7325,2021-03-31,국민의힘,second
7325,2021-03-31,더불어민주당,second
7329,2021-03-31,박영선,second
7329,2021-03-31,더불어민주당,second
7329,2021-03-31,오세훈,second
7329,2021-03-31,국민의힘,second
7330,2021-03-31,정무위원회,second
7330,2021-03-31,정무위원회,second
7330,2021-03-31,국민의힘,second
7332,2021-03-31,전현희,second
7332,2021-03-31,국민권익위원회,second
7333,2021-03-31,국민의힘,second
7337,2021-03-31,정세균,second
7337,2021-03-31,더불어민주당,second
7338,2021-03-31,정무위원회,second
7338,2021-03-31,정무위원회,second
7338,2021-03-31,성일종,second
7338,2021-03-31,국민의힘,second
7353,2021-04-01,더불어민주당,second
7355,2021-04-01,국민의힘,second
7357,2021-04-01,법안심사소위원회,second
7362,2021-04-02,문재인,second
7424,2021-04-07,김영란,second
7425,2021-04-07,국민의힘,second
7428,2021-04-07,참여연대,second
7431,2021-04-08,참여연대,second
7433,2021-04-12,정무위원회,second
7433,2021-04-12,정무위원회,second
7433,2021-04-12,성일종,second
7436,2021-04-12,정무위원회,second
7436,2021-04-12,정무위원회,second
7436,2021-04-12,더불어민주당,second
7436,2021-04-12,김병욱,second
7439,2021-04-12,박덕흠,second
7440,2021-04-12,정무위원회,second
7440,2021-04-12,정무위원회,second
7441,2021-04-12,더불어민주당,second
7442,2021-04-12,최인호,second
7446,2021-04-13,정무위원회,second
7446,2021-04-13,정무위원회,second
7446,2021-04-13,성일종,second
7450,2021-04-13,정무위원회,second
7450,2021-04-13,정무위원회,second
7451,2021-04-13,정무위원회,second
7451,2021-04-13,정무위원회,second
7453,2021-04-13,국민의힘,second
7473,2021-04-13,박근혜,second
7473,2021-04-13,박근혜,second
7495,2021-04-13,법안심사소위원회,second
7496,2021-04-13,더불어민주당,second
7502,2021-04-13,박병석,second
7502,2021-04-13,더불어민주당,second
7521,2021-04-14,더불어민주당,second
7537,2021-04-14,정무위원회,second
7537,2021-04-14,정무위원회,second
7537,2021-04-14,법안심사소위원회,second
7537,2021-04-14,성일종,second
7537,2021-04-14,더불어민주당,second
7537,2021-04-14,김병욱,second
7544,2021-04-14,정무위원회,second
7544,2021-04-14,정무위원회,second
7544,2021-04-14,국민의힘,second
7544,2021-04-14,성일종,second
7544,2021-04-14,법안심사소위원회,second
7545,2021-04-14,더불어민주당,second
7545,2021-04-14,김병욱,second
7546,2021-04-14,정무위원회,second
7546,2021-04-14,정무위원회,second
7546,2021-04-14,법제사법위원회,second
7547,2021-04-14,성일종,second
7547,2021-04-14,정무위원회,second
7547,2021-04-14,정무위원회,second
7550,2021-04-14,참여연대,second
7552,2021-04-14,성일종,second
7553,2021-04-14,법안심사소위원회,second
7555,2021-04-14,정무위원회,second
7555,2021-04-14,정무위원회,second
7555,2021-04-14,법안심사소위원회,second
7561,2021-04-14,정무위원회,second
7561,2021-04-14,정무위원회,second
7561,2021-04-14,법제사법위원회,second
7563,2021-04-14,문재인,second
7563,2021-04-14,청와대,second
7569,2021-04-14,성일종,second
7575,2021-04-14,정무위원회,second
7575,2021-04-14,정무위원회,second
7579,2021-04-14,정무위원회,second
7579,2021-04-14,정무위원회,second
7582,2021-04-14,국민권익위원회,second
7590,2021-04-14,정무위원회,second
7590,2021-04-14,정무위원회,second
7590,2021-04-14,더불어민주당,second
7590,2021-04-14,김병욱,second
7597,2021-04-14,김병욱,second
7598,2021-04-14,정무위원회,second
7598,2021-04-14,정무위원회,second
7600,2021-04-14,정무위원회,second
7600,2021-04-14,정무위원회,second
7600,2021-04-14,국민의힘,second
7600,2021-04-14,성일종,second
7600,2021-04-14,국민권익위원회,second
7602,2021-04-14,정무위원회,second
7602,2021-04-14,정무위원회,second
7602,2021-04-14,법제사법위원회,second
7606,2021-04-14,성일종,second
7607,2021-04-14,정무위원회,second
7607,2021-04-14,정무위원회,second
7607,2021-04-14,법안심사소위원회,second
7620,2021-04-14,청와대,second
7621,2021-04-14,문재인,second
7628,2021-04-14,정의당,second
7628,2021-04-14,더불어민주당,second
7628,2021-04-14,국민권익위원회,second
7629,2021-04-14,법안심사소위원회,second
7630,2021-04-14,성일종,second
7631,2021-04-14,법안심사소위원회,second
7632,2021-04-14,정무위원회,second
7632,2021-04-14,정무위원회,second
7632,2021-04-14,법제사법위원회,second
7643,2021-04-14,청와대,second
7644,2021-04-14,박원순,second
7648,2021-04-14,더불어민주당,second
7649,2021-04-14,문재인,second
7652,2021-04-15,정무위원회,second
7652,2021-04-15,정무위원회,second
7652,2021-04-15,법안심사소위원회,second
7657,2021-04-15,정무위원회,second
7657,2021-04-15,정무위원회,second
7657,2021-04-15,법안심사소위원회,second
7657,2021-04-15,정의당,second
7657,2021-04-15,더불어민주당,second
7657,2021-04-15,국민권익위원회,second
7659,2021-04-15,정무위원회,second
7659,2021-04-15,정무위원회,second
7673,2021-04-15,정의당,second
7673,2021-04-15,더불어민주당,second
7674,2021-04-15,법안심사소위원회,second
7679,2021-04-15,정무위원회,second
7679,2021-04-15,정무위원회,second
7679,2021-04-15,더불어민주당,second
7679,2021-04-15,김병욱,second
7679,2021-04-15,국민의힘,second
7679,2021-04-15,성일종,second
7702,2021-04-15,더불어민주당,second
7703,2021-04-15,더불어민주당,second
7704,2021-04-15,더불어민주당,second
7705,2021-04-15,국민의힘,second
7706,2021-04-15,법안심사소위원회,second
7706,2021-04-15,성일종,second
7706,2021-04-15,더불어민주당,second
7706,2021-04-15,김병욱,second
7711,2021-04-15,법안심사소위원회,second
7712,2021-04-15,법안심사소위원회,second
7713,2021-04-15,정무위원회,second
7713,2021-04-15,정무위원회,second
7727,2021-04-15,정무위원회,second
7727,2021-04-15,정무위원회,second
7727,2021-04-15,법안심사소위원회,second
7736,2021-04-15,정무위원회,second
7736,2021-04-15,정무위원회,second
7739,2021-04-16,성일종,second
7739,2021-04-16,김병욱,second
7740,2021-04-16,정무위원회,second
7740,2021-04-16,정무위원회,second
7740,2021-04-16,법안심사소위원회,second
7744,2021-04-16,박덕흠,second
7744,2021-04-16,손혜원,second
7748,2021-04-19,정의당,second
7748,2021-04-19,더불어민주당,second
7751,2021-04-19,더불어민주당,second
7754,2021-04-19,참여연대,second
7776,2021-04-20,참여연대,second
7788,2021-04-21,더불어민주당,second
7805,2021-04-22,정의당,second
7808,2021-04-22,더불어민주당,second
7813,2021-04-22,정의당,second
7817,2021-04-22,정무위원회,second
7817,2021-04-22,정무위원회,second
7818,2021-04-22,국민의힘,second
7835,2021-04-22,국토교통부,second
7840,2021-04-22,국토교통부,second
7861,2021-04-23,정무위원회,second
7861,2021-04-23,정무위원회,second
7891,2021-04-26,성일종,second
7891,2021-04-26,국민의힘,second
7919,2021-04-28,국민권익위원회,second
7938,2021-04-29,국토교통부,second
7957,2021-04-29,박덕흠,second
7957,2021-04-29,국민의힘,second
7958,2021-04-29,손혜원,second
7963,2021-04-29,법제사법위원회,second
7983,2021-04-29,정의당,second
